# Frequency (Hz), Power Spectrum (A^2/Hz)
1865.31372, 1.27356401e-07
1868.00537, 1.17634755e-07
1870.69702, 1.17443179e-07
1873.38867, 1.20043637e-07
1876.08032, 1.20512539e-07
1878.77197, 1.12598244e-07
1881.46362, 1.11405782e-07
1884.15527, 1.12346555e-07
1886.84692, 1.12120503e-07
1889.53857, 1.17636844e-07
1892.23022, 1.2488303e-07
1894.92188, 1.20865778e-07
1897.61353, 1.04394559e-07
1900.30518, 1.09242386e-07
1902.99683, 1.12108893e-07
1905.68848, 1.0724019e-07
1908.38013, 1.08246063e-07
1911.07178, 1.06745063e-07
1913.76343, 1.11371826e-07
1916.45508, 1.22610004e-07
1919.14673, 1.16903458e-07
1921.83838, 1.10148711e-07
1924.53003, 1.25574672e-07
1927.22168, 1.16964792e-07
1929.91333, 1.03207547e-07
1932.60498, 1.18119672e-07
1935.29663, 1.1336023e-07
1937.98828, 1.13444159e-07
1940.67993, 1.24176921e-07
1943.37158, 1.1598037e-07
1946.06323, 3.35793658e-07
1948.75488, 5.13261057e-06
1951.44653, 4.76399327e-06
1954.13818, 2.85331737e-07
1956.82983, 1.11443455e-07
1959.52148, 1.13234364e-07
1962.21313, 1.05227755e-07
1964.90479, 1.05481931e-07
1967.59644, 1.10698835e-07
1970.28809, 1.04585524e-07
1972.97974, 1.12366351e-07
1975.67139, 1.0606113e-07
1978.36304, 8.63377423e-08
1981.05469, 9.64318616e-08
1983.74634, 1.05811736e-07
1986.43799, 8.84624498e-08
1989.12964, 9.62744195e-08
1991.82129, 1.11730245e-07
1994.51294, 9.81775088e-08
1997.20459, 1.00541953e-07
1999.89624, 1.22645218e-07
2002.58789, 9.96412268e-08
2005.27954, 1.01117813e-07
2007.97119, 1.12375858e-07
2010.66284, 9.94898244e-08
2013.35449, 1.02798353e-07
2016.04614, 1.20882163e-07
2018.73779, 1.15758574e-07
2021.42944, 1.02105091e-07
2024.12109, 1.12307603e-07
2026.81274, 1.0915852e-07
2029.50439, 1.01736973e-07
2032.19604, 1.21514489e-07
2034.8877, 1.19771258e-07
2037.57935, 1.11776295e-07
2040.271, 1.3714066e-07
2042.96265, 1.31505303e-07
2045.6543, 1.09925381e-07
2048.34595, 1.24416772e-07
2051.0376, 1.31814772e-07
2053.72925, 1.01836179e-07
2056.4209, 1.09450355e-07
2059.11255, 1.21850633e-07
2061.8042, 9.87053212e-08
2064.49585, 1.14352261e-07
2067.1875, 1.38179047e-07
2069.87915, 1.05378646e-07
2072.5708, 1.05898849e-07
2075.26245, 1.42084701e-07
2077.9541, 1.05861787e-07
2080.64575, 1.13886827e-07
2083.3374, 1.51065578e-07
2086.02905, 1.12466296e-07
2088.7207, 1.09572397e-07
2091.41235, 1.54436151e-07
2094.104, 1.18182307e-07
2096.79565, 1.10893694e-07
2099.4873, 1.54177584e-07
2102.17896, 1.21993452e-07
2104.87061, 9.84310873e-08
2107.56226, 1.32775469e-07
2110.25391, 1.22824389e-07
2112.94556, 9.85112649e-08
2115.63721, 1.32301125e-07
2118.32886, 1.30780478e-07
2121.02051, 9.58880975e-08
2123.71216, 1.31187662e-07
2126.40381, 1.37375707e-07
2129.09546, 1.12281796e-07
2131.78711, 1.4640122e-07
2134.47876, 1.61471348e-07
2137.17041, 1.16996631e-07
2139.86206, 1.40487515e-07
2142.55371, 1.65753789e-07
2145.24536, 1.24318888e-07
2147.93701, 1.50261172e-07
2150.62866, 1.84048162e-07
2153.32031, 1.21027711e-07
2156.01196, 1.44790732e-07
2158.70361, 1.75287511e-07
2161.39526, 1.3481916e-07
2164.08691, 1.1428524e-05
2166.77856, 4.04751881e-05
2169.47021, 9.26020948e-06
2172.16187, 1.23707053e-07
2174.85352, 1.59151597e-07
2177.54517, 1.33592977e-07
2180.23682, 1.42502742e-07
2182.92847, 2.10296278e-07
2185.62012, 1.38634235e-07
2188.31177, 1.07390427e-07
2191.00342, 1.64402337e-07
2193.69507, 1.3636982e-07
2196.38672, 1.13715267e-07
2199.07837, 1.63427728e-07
2201.77002, 1.36674231e-07
2204.46167, 1.14075895e-07
2207.15332, 1.73390276e-07
2209.84497, 1.58502502e-07
2212.53662, 1.16867461e-07
2215.22827, 1.57686031e-07
2217.91992, 1.52695719e-07
2220.61157, 1.12648806e-07
2223.30322, 1.50853225e-07
2225.99487, 1.48249654e-07
2228.68652, 9.38108684e-08
2231.37817, 1.28695689e-07
2234.06982, 1.61955342e-07
2236.76147, 1.05528045e-07
2239.45312, 1.35307943e-07
2242.14478, 1.79806847e-07
2244.83643, 1.21965797e-07
2247.52808, 1.52678609e-07
2250.21973, 2.07375521e-07
2252.91138, 1.20145302e-07
2255.60303, 1.26487492e-07
2258.29468, 1.77061082e-07
2260.98633, 1.15918454e-07
2263.67798, 1.22676781e-07
2266.36963, 1.84569444e-07
2269.06128, 1.18797686e-07
2271.75293, 9.86466802e-08
2274.44458, 1.92324705e-07
2277.13623, 1.43414837e-07
2279.82788, 1.14466395e-07
2282.51953, 1.89847015e-07
2285.21118, 1.59069828e-07
2287.90283, 1.1211398e-07
2290.59448, 1.92229436e-07
2293.28613, 1.84664486e-07
2295.97778, 1.06981766e-07
2298.66943, 1.90860689e-07
2301.36108, 2.07658061e-07
2304.05273, 1.32494492e-07
2306.74438, 1.83523241e-07
2309.43604, 1.96639746e-07
2312.12769, 1.18420715e-07
2314.81934, 1.68627381e-07
2317.51099, 2.07660776e-07
2320.20264, 1.16114514e-07
2322.89429, 1.49067915e-07
2325.58594, 2.22397006e-07
2328.27759, 1.53233799e-07
2330.96924, 1.49517277e-07
2333.66089, 2.20406889e-07
2336.35254, 1.49572656e-07
2339.04419, 1.56865809e-07
2341.73584, 2.45719121e-07
2344.42749, 1.56172291e-07
2347.11914, 1.4245002e-07
2349.81079, 2.37265695e-07
2352.50244, 1.46405995e-07
2355.19409, 1.27027391e-07
2357.88574, 2.27824302e-07
2360.57739, 1.59040411e-07
2363.26904, 1.39593268e-07
2365.96069, 2.70243049e-07
2368.65234, 2.04017539e-07
2371.34399, 1.57382885e-07
2374.03564, 2.59008402e-07
2376.72729, 2.87594361e-07
2379.41895, 3.01313457e-06
2382.1106, 5.85449234e-05
2384.80225, 5.28636956e-05
2387.4939, 1.98587759e-06
2390.18555, 2.67049785e-07
